"flt_id"	"fltNum"	"depStn"	"arrStn"	"utcSTD"	"utcSTA"	"cancelled"	"utcEstOUT"	"utcEstIN"	"utcATD"	"utcATA"	"first"	"business"	"coach"	"ac_registration"
"FL-EK-0085-20161229-DXB-ZRH-0"	"0085"	"DXB"	"ZRH"	2016-12-29 11:50:00	2016-12-29 18:55:00	"false"	2016-12-29 11:50:00	2016-12-29 18:55:00	NA	NA	1	18	166	"A0WNH"
"FL-EK-0440-20161229-DXB-ADL-0"	"0440"	"DXB"	"ADL"	2016-12-29 22:00:00	2016-12-30 10:20:00	"false"	2016-12-29 22:00:00	2016-12-30 10:20:00	NA	NA	2	21	238	"A0WDF"
"FL-EK-0631-20161230-MUX-DXB-0"	"0631"	"MUX"	"DXB"	2016-12-30 15:55:00	2016-12-30 19:10:00	"false"	2016-12-30 15:55:00	2016-12-30 19:10:00	NA	NA	0	31	380	"A0WWK"
"FL-EK-0788-20161231-ACC-DXB-0"	"0788"	"ACC"	"DXB"	2016-12-31 18:30:00	2017-01-01 01:55:00	"false"	2016-12-31 18:30:00	2017-01-01 01:55:00	NA	NA	1	3	110	"A0WWY"
"FL-EK-0077-20161228-DXB-NCE-0"	"0077"	"DXB"	"NCE"	2016-12-28 04:20:00	2016-12-28 11:35:00	"false"	2016-12-28 04:20:00	2016-12-28 11:35:00	NA	NA	4	40	230	"A0WME"
"FL-EK-0607-20161228-KHI-DXB-0"	"0607"	"KHI"	"DXB"	2016-12-28 09:05:00	2016-12-28 11:15:00	"false"	2016-12-28 09:05:00	2016-12-28 11:15:00	NA	NA	0	41	301	"A0WBS"
"FL-EK-0227-20161227-DXB-SEA-0"	"0227"	"DXB"	"SEA"	2016-12-27 23:50:00	2016-12-28 14:35:00	"false"	2016-12-27 23:50:00	2016-12-28 14:35:00	NA	NA	1	21	295	"A0WDT"
"FL-EK-0511-20161229-DEL-DXB-0"	"0511"	"DEL"	"DXB"	2016-12-29 05:05:00	2016-12-29 09:00:00	"false"	2016-12-29 05:05:00	2016-12-29 09:00:00	NA	NA	8	42	299	"A0WGA"
"FL-EK-0062-20161227-HAM-DXB-0"	"0062"	"HAM"	"DXB"	2016-12-27 20:00:00	2016-12-28 02:15:00	"false"	2016-12-27 20:00:00	2016-12-28 02:15:00	NA	NA	8	42	305	"A0WMI"
"FL-EK-0506-20161228-DXB-BOM-0"	"0506"	"DXB"	"BOM"	2016-12-28 05:35:00	2016-12-28 08:30:00	"false"	2016-12-28 05:35:00	2016-12-28 08:30:00	NA	NA	5	40	298	"A0WMZ"
"FL-EK-0531-20161228-COK-DXB-0"	"0531"	"COK"	"DXB"	2016-12-28 04:10:00	2016-12-28 08:10:00	"false"	2016-12-28 04:10:00	2016-12-28 08:10:00	NA	NA	1	39	306	"A0WBE"
"FL-EK-0606-20161230-DXB-KHI-0"	"0606"	"DXB"	"KHI"	2016-12-30 05:30:00	2016-12-30 07:35:00	"false"	2016-12-30 05:30:00	2016-12-30 07:35:00	NA	NA	0	10	364	"A0WWD"
"FL-EK-0005-20161230-DXB-LHR-0"	"0005"	"DXB"	"LHR"	2016-12-30 12:05:00	2016-12-30 20:00:00	"false"	2016-12-30 12:05:00	2016-12-30 20:00:00	NA	NA	7	68	393	"A0WFA"
"FL-EK-0248-20161231-GIG-DXB-0"	"0248"	"GIG"	"DXB"	2016-12-31 05:05:00	2016-12-31 18:45:00	"false"	2016-12-31 05:05:00	2016-12-31 18:45:00	NA	NA	6	12	148	"A0WDX"
"FL-EK-0613-20161228-ISB-DXB-0"	"0613"	"ISB"	"DXB"	2016-12-28 07:20:00	2016-12-28 10:55:00	"false"	2016-12-28 07:20:00	2016-12-28 10:55:00	NA	NA	0	38	384	"A0WCS"
"FL-EK-0142-20161229-MAD-DXB-0"	"0142"	"MAD"	"DXB"	2016-12-29 13:25:00	2016-12-29 20:35:00	"false"	2016-12-29 13:25:00	2016-12-29 20:35:00	NA	NA	12	72	422	"A0WVU"
"FL-EK-0506-20161229-DXB-BOM-0"	"0506"	"DXB"	"BOM"	2016-12-29 05:35:00	2016-12-29 08:30:00	"false"	2016-12-29 05:35:00	2016-12-29 08:30:00	NA	NA	3	36	285	"A0WGN"
"FL-EK-0923-20161227-DXB-CAI-0"	"0923"	"DXB"	"CAI"	2016-12-27 11:00:00	2016-12-27 15:15:00	"false"	2016-12-27 11:00:00	2016-12-27 15:15:00	2016-12-27 11:00:00	NA	7	41	281	"A0WMA"
"FL-EK-0058-20161231-DUS-DXB-0"	"0058"	"DUS"	"DXB"	2016-12-31 19:45:00	2017-01-01 02:15:00	"false"	2016-12-31 19:45:00	2017-01-01 02:15:00	NA	NA	1	14	247	"A0WLQ"
"FL-EK-0527-20161230-HYD-DXB-0"	"0527"	"HYD"	"DXB"	2016-12-30 04:45:00	2016-12-30 08:40:00	"false"	2016-12-30 04:45:00	2016-12-30 08:40:00	NA	NA	6	40	304	"A0WGK"
"FL-EK-0806-20161228-JED-DXB-0"	"0806"	"JED"	"DXB"	2016-12-28 08:05:00	2016-12-28 10:45:00	"false"	2016-12-28 08:05:00	2016-12-28 10:45:00	NA	NA	0	38	371	"A0WCK"
"FL-EK-0871-20161230-DXB-KWI-0"	"0871"	"DXB"	"KWI"	2016-12-30 08:00:00	2016-12-30 09:50:00	"false"	2016-12-30 08:00:00	2016-12-30 09:50:00	NA	NA	0	21	214	"A0WGI"
"FL-EK-0406-20161231-DXB-MEL-0"	"0406"	"DXB"	"MEL"	2016-12-31 06:10:00	2016-12-31 19:30:00	"false"	2016-12-31 06:10:00	2016-12-31 19:30:00	NA	NA	1	20	231	"A0WLM"
"FL-EK-0405-20161230-MEL-SIN-0"	"0405"	"MEL"	"SIN"	2016-12-30 07:45:00	2016-12-30 15:35:00	"false"	2016-12-30 07:45:00	2016-12-30 15:35:00	NA	NA	3	10	150	"A0WLS"
"FL-EK-0419-20161227-AKL-SYD-0"	"0419"	"AKL"	"SYD"	2016-12-27 03:30:00	2016-12-27 06:55:00	"false"	2016-12-27 03:30:00	2016-12-27 06:55:00	2016-12-27 03:30:00	2016-12-27 06:55:00	5	67	389	"A0WFJ"
"FL-EK-0573-20161228-CCU-DXB-0"	"0573"	"CCU"	"DXB"	2016-12-28 14:35:00	2016-12-28 20:15:00	"false"	2016-12-28 14:35:00	2016-12-28 20:15:00	NA	NA	2	29	287	"A0WCE"
"FL-EK-0766-20161230-JNB-DXB-0"	"0766"	"JNB"	"DXB"	2016-12-30 20:20:00	2016-12-31 04:15:00	"false"	2016-12-30 20:20:00	2016-12-31 04:15:00	NA	NA	3	41	303	"A0WCR"
"FL-EK-0187-20161229-DXB-BCN-0"	"0187"	"DXB"	"BCN"	2016-12-29 11:40:00	2016-12-29 19:10:00	"false"	2016-12-29 11:40:00	2016-12-29 19:10:00	NA	NA	2	10	229	"A0WWP"
"FL-EK-0818-20161227-RUH-DXB-0"	"0818"	"RUH"	"DXB"	2016-12-27 18:15:00	2016-12-27 20:25:00	"false"	2016-12-27 18:15:00	2016-12-27 20:25:00	NA	NA	4	23	302	"A0WMU"
"FL-EK-0571-20161227-CCU-DXB-0"	"0571"	"CCU"	"DXB"	2016-12-27 05:10:00	2016-12-27 10:30:00	"false"	2016-12-27 05:10:00	2016-12-27 10:30:00	2016-12-27 05:10:00	2016-12-27 10:30:00	3	24	299	"A0WMO"
"FL-EK-0650-20161229-DXB-CMB-0"	"0650"	"DXB"	"CMB"	2016-12-29 22:35:00	2016-12-30 02:55:00	"false"	2016-12-29 22:35:00	2016-12-30 02:55:00	NA	NA	0	43	304	"A0WGN"
"FL-EK-0184-20161227-BRU-DXB-0"	"0184"	"BRU"	"DXB"	2016-12-27 13:25:00	2016-12-27 20:05:00	"false"	2016-12-27 13:25:00	2016-12-27 20:05:00	NA	NA	8	42	306	"A0WWL"
"FL-EK-0771-20161230-CPT-DXB-0"	"0771"	"CPT"	"DXB"	2016-12-30 16:15:00	2016-12-31 01:45:00	"false"	2016-12-30 16:15:00	2016-12-31 01:45:00	NA	NA	7	39	291	"A0WMV"
"FL-EK-0787-20161230-DXB-ACC-0"	"0787"	"DXB"	"ACC"	2016-12-30 03:35:00	2016-12-30 12:05:00	"false"	2016-12-30 03:35:00	2016-12-30 12:05:00	NA	NA	3	8	221	"A0WWL"
"FL-EK-0355-20161230-SIN-DXB-0"	"0355"	"SIN"	"DXB"	2016-12-30 13:00:00	2016-12-30 21:00:00	"false"	2016-12-30 13:00:00	2016-12-30 21:00:00	NA	NA	9	52	181	"A0WFS"
"FL-EK-0708-20161230-SEZ-DXB-0"	"0708"	"SEZ"	"DXB"	2016-12-30 19:50:00	2016-12-31 00:20:00	"false"	2016-12-30 19:50:00	2016-12-31 00:20:00	NA	NA	3	10	150	"A0WIH"
"FL-EK-0600-20161227-DXB-KHI-0"	"0600"	"DXB"	"KHI"	2016-12-27 03:30:00	2016-12-27 05:35:00	"false"	2016-12-27 03:30:00	2016-12-27 05:35:00	2016-12-27 03:30:00	2016-12-27 05:35:00	0	31	372	"A0WWW"
"FL-EK-0860-20161230-KWI-DXB-0"	"0860"	"KWI"	"DXB"	2016-12-30 19:55:00	2016-12-30 21:45:00	"false"	2016-12-30 19:55:00	2016-12-30 21:45:00	NA	NA	0	27	293	"A0WCC"
"FL-EK-0188-20161227-BCN-DXB-0"	"0188"	"BCN"	"DXB"	2016-12-27 21:05:00	2016-12-28 03:50:00	"false"	2016-12-27 21:05:00	2016-12-28 03:50:00	NA	NA	6	40	305	"A0WGK"
"FL-EK-0838-20161230-BAH-DXB-0"	"0838"	"BAH"	"DXB"	2016-12-30 06:50:00	2016-12-30 08:00:00	"false"	2016-12-30 06:50:00	2016-12-30 08:00:00	NA	NA	0	24	289	"A0WWI"
"FL-EK-0533-20161229-COK-DXB-0"	"0533"	"COK"	"DXB"	2016-12-29 23:00:00	2016-12-30 03:05:00	"false"	2016-12-29 23:00:00	2016-12-30 03:05:00	NA	NA	7	39	200	"A0WIH"
"FL-EK-0188-20161228-BCN-DXB-0"	"0188"	"BCN"	"DXB"	2016-12-28 21:05:00	2016-12-29 03:50:00	"false"	2016-12-28 21:05:00	2016-12-29 03:50:00	NA	NA	5	33	309	"A0WGL"
"FL-EK-0572-20161231-DXB-CCU-0"	"0572"	"DXB"	"CCU"	2016-12-31 09:15:00	2016-12-31 13:20:00	"false"	2016-12-31 09:15:00	2016-12-31 13:20:00	NA	NA	0	5	125	"A0WDM"
"FL-EK-0046-20161229-FRA-DXB-0"	"0046"	"FRA"	"DXB"	2016-12-29 13:30:00	2016-12-29 19:45:00	"false"	2016-12-29 13:30:00	2016-12-29 19:45:00	NA	NA	14	72	416	"A0WVZ"
"FL-EK-0602-20161227-DXB-KHI-0"	"0602"	"DXB"	"KHI"	2016-12-27 14:10:00	2016-12-27 16:05:00	"false"	2016-12-27 14:10:00	2016-12-27 16:05:00	NA	NA	0	42	316	"A0WBP"
"FL-EK-0722-20161229-NBO-DXB-0"	"0722"	"NBO"	"DXB"	2016-12-29 19:45:00	2016-12-30 00:45:00	"false"	2016-12-29 19:45:00	2016-12-30 00:45:00	NA	NA	7	41	296	"A0WMS"
"FL-EK-0413-20161227-CHC-SYD-0"	"0413"	"CHC"	"SYD"	2016-12-27 05:45:00	2016-12-27 09:05:00	"false"	2016-12-27 05:45:00	2016-12-27 09:05:00	2016-12-27 05:45:00	2016-12-27 09:05:00	3	10	150	"A0WNM"
"FL-EK-0903-20161231-DXB-AMM-0"	"0903"	"DXB"	"AMM"	2016-12-31 10:05:00	2016-12-31 13:30:00	"false"	2016-12-31 10:05:00	2016-12-31 13:30:00	NA	NA	0	15	122	"A0WDL"
"FL-EK-0057-20161230-DXB-DUS-0"	"0057"	"DXB"	"DUS"	2016-12-30 10:40:00	2016-12-30 17:55:00	"false"	2016-12-30 10:40:00	2016-12-30 17:55:00	NA	NA	0	15	294	"A0WVN"
"FL-EK-0412-20161230-SYD-CHC-0"	"0412"	"SYD"	"CHC"	2016-12-30 21:45:00	2016-12-31 00:50:00	"false"	2016-12-30 21:45:00	2016-12-31 00:50:00	NA	NA	0	8	252	"A0WNO"
"FL-EK-0762-20161229-JNB-DXB-0"	"0762"	"JNB"	"DXB"	2016-12-29 11:25:00	2016-12-29 19:45:00	"false"	2016-12-29 11:25:00	2016-12-29 19:45:00	NA	NA	2	39	297	"A0WWY"
"FL-EK-0030-20161227-LHR-DXB-0"	"0030"	"LHR"	"DXB"	2016-12-27 16:15:00	2016-12-27 23:00:00	"false"	2016-12-27 16:15:00	2016-12-27 23:00:00	NA	NA	14	75	418	"A0WLS"
"FL-EK-0804-20161231-JED-DXB-0"	"0804"	"JED"	"DXB"	2016-12-31 17:20:00	2016-12-31 20:30:00	"false"	2016-12-31 17:20:00	2016-12-31 20:30:00	NA	NA	8	41	272	"A0WCT"
"FL-EK-0036-20161230-NCL-DXB-0"	"0036"	"NCL"	"DXB"	2016-12-30 13:00:00	2016-12-30 20:15:00	"false"	2016-12-30 13:00:00	2016-12-30 20:15:00	NA	NA	0	41	375	"A0WCF"
"FL-EK-0433-20161228-SIN-DXB-0"	"0433"	"SIN"	"DXB"	2016-12-28 01:35:00	2016-12-28 09:00:00	"false"	2016-12-28 01:35:00	2016-12-28 09:00:00	NA	NA	2	35	237	"A0WCN"
"FL-EK-0007-20161229-DXB-LHR-0"	"0007"	"DXB"	"LHR"	2016-12-29 23:10:00	2016-12-30 07:10:00	"false"	2016-12-29 23:10:00	2016-12-30 07:10:00	NA	NA	9	70	402	"A0WLR"
"FL-EK-0424-20161230-DXB-PER-0"	"0424"	"DXB"	"PER"	2016-12-30 06:45:00	2016-12-30 17:35:00	"false"	2016-12-30 06:45:00	2016-12-30 17:35:00	NA	NA	2	30	301	"A0WNG"
"FL-EK-0317-20161230-KIX-DXB-0"	"0317"	"KIX"	"DXB"	2016-12-30 14:35:00	2016-12-31 01:45:00	"false"	2016-12-30 14:35:00	2016-12-31 01:45:00	NA	NA	7	37	251	"A0WDY"
"FL-EK-0351-20161229-BKK-DXB-0"	"0351"	"BKK"	"DXB"	2016-12-29 23:45:00	2016-12-30 06:35:00	"false"	2016-12-29 23:45:00	2016-12-30 06:35:00	NA	NA	1	14	305	"A0WMN"
"FL-EK-0343-20161231-KUL-DXB-0"	"0343"	"KUL"	"DXB"	2016-12-31 17:10:00	2017-01-01 00:30:00	"false"	2016-12-31 17:10:00	2017-01-01 00:30:00	NA	NA	0	38	221	"A0WVC"
"FL-EK-0355-20161228-SIN-DXB-0"	"0355"	"SIN"	"DXB"	2016-12-28 13:00:00	2016-12-28 21:00:00	"false"	2016-12-28 13:00:00	2016-12-28 21:00:00	NA	NA	11	68	335	"A0WLJ"
"FL-EK-0653-20161230-MLE-DXB-0"	"0653"	"MLE"	"DXB"	2016-12-30 17:55:00	2016-12-30 22:05:00	"false"	2016-12-30 17:55:00	2016-12-30 22:05:00	NA	NA	8	31	193	"A0WGL"
"FL-EK-0836-20161230-BAH-DXB-0"	"0836"	"BAH"	"DXB"	2016-12-30 00:45:00	2016-12-30 02:00:00	"false"	2016-12-30 00:45:00	2016-12-30 02:00:00	NA	NA	0	10	229	"A0WWI"
"FL-EK-0838-20161227-BAH-DXB-0"	"0838"	"BAH"	"DXB"	2016-12-27 06:50:00	2016-12-27 08:00:00	"false"	2016-12-27 06:50:00	2016-12-27 08:00:00	2016-12-27 06:50:00	2016-12-27 08:00:00	3	13	209	"A0WCH"
"FL-EK-0367-20161227-TPE-DXB-0"	"0367"	"TPE"	"DXB"	2016-12-27 15:45:00	2016-12-28 01:45:00	"false"	2016-12-27 15:45:00	2016-12-28 01:45:00	NA	NA	0	23	246	"A0WVX"
"FL-EK-0227-20161230-DXB-SEA-0"	"0227"	"DXB"	"SEA"	2016-12-30 23:50:00	2016-12-31 14:35:00	"false"	2016-12-30 23:50:00	2016-12-31 14:35:00	NA	NA	2	32	297	"A0WDD"
"FL-EK-0980-20161227-IKA-DXB-0"	"0980"	"IKA"	"DXB"	2016-12-27 16:35:00	2016-12-27 18:50:00	"false"	2016-12-27 16:35:00	2016-12-27 18:50:00	NA	NA	6	40	233	"A0WGR"
"FL-EK-0010-20161228-LGW-DXB-0"	"0010"	"LGW"	"DXB"	2016-12-28 20:25:00	2016-12-29 03:20:00	"false"	2016-12-28 20:25:00	2016-12-29 03:20:00	NA	NA	13	75	421	"A0WLL"
"FL-EK-0655-20161229-CMB-DXB-0"	"0655"	"CMB"	"DXB"	2016-12-29 11:50:00	2016-12-29 16:25:00	"false"	2016-12-29 11:50:00	2016-12-29 16:25:00	NA	NA	1	16	129	"A0WGP"
"FL-EK-0783-20161231-DXB-LOS-0"	"0783"	"DXB"	"LOS"	2016-12-31 06:30:00	2016-12-31 14:40:00	"false"	2016-12-31 06:30:00	2016-12-31 14:40:00	NA	NA	1	15	281	"A0WGN"
"FL-EK-0003-20161229-DXB-LHR-0"	"0003"	"DXB"	"LHR"	2016-12-29 10:30:00	2016-12-29 18:20:00	"false"	2016-12-29 10:30:00	2016-12-29 18:20:00	NA	NA	8	71	391	"A0WFN"
"FL-EK-0205-20161231-DXB-MXP-0"	"0205"	"DXB"	"MXP"	2016-12-31 05:10:00	2016-12-31 12:10:00	"false"	2016-12-31 05:10:00	2016-12-31 12:10:00	NA	NA	2	26	347	"A0WFL"
"FL-EK-0348-20161230-DXB-CMB-0"	"0348"	"DXB"	"CMB"	2016-12-30 03:45:00	2016-12-30 08:00:00	"false"	2016-12-30 03:45:00	2016-12-30 08:00:00	NA	NA	2	37	184	"A0WGQ"
"FL-EK-0229-20161230-DXB-SEA-0"	"0229"	"DXB"	"SEA"	2016-12-30 05:25:00	2016-12-30 20:05:00	"false"	2016-12-30 05:25:00	2016-12-30 20:05:00	NA	NA	3	27	294	"A0WDN"
"FL-EK-0247-20161230-GIG-EZE-0"	"0247"	"GIG"	"EZE"	2016-12-30 19:25:00	2016-12-30 22:45:00	"false"	2016-12-30 19:25:00	2016-12-30 22:45:00	NA	NA	0	7	146	"A0WDX"
"FL-EK-0378-20161230-DXB-HKT-0"	"0378"	"DXB"	"HKT"	2016-12-30 08:45:00	2016-12-30 14:50:00	"false"	2016-12-30 08:45:00	2016-12-30 14:50:00	NA	NA	6	34	288	"A0WMD"
"FL-EK-0179-20161229-DXB-WAW-0"	"0179"	"DXB"	"WAW"	2016-12-29 04:05:00	2016-12-29 10:20:00	"false"	2016-12-29 04:05:00	2016-12-29 10:20:00	NA	NA	0	7	147	"A0WCR"
"FL-EK-0358-20161227-DXB-CGK-0"	"0358"	"DXB"	"CGK"	2016-12-27 07:00:00	2016-12-27 15:10:00	"false"	2016-12-27 07:00:00	2016-12-27 15:10:00	2016-12-27 07:00:00	NA	0	7	278	"A0WGE"
"FL-EK-0149-20161229-DXB-AMS-0"	"0149"	"DXB"	"AMS"	2016-12-29 11:15:00	2016-12-29 19:00:00	"false"	2016-12-29 11:15:00	2016-12-29 19:00:00	NA	NA	4	43	282	"A0WLX"
"FL-EK-0150-20161231-AMS-DXB-0"	"0150"	"AMS"	"DXB"	2016-12-31 21:00:00	2017-01-01 03:35:00	"false"	2016-12-31 21:00:00	2017-01-01 03:35:00	NA	NA	0	19	336	"A0WLJ"
"FL-EK-0396-20161228-DXB-HKT-0"	"0396"	"DXB"	"HKT"	2016-12-28 19:00:00	2016-12-29 01:00:00	"false"	2016-12-28 19:00:00	2016-12-29 01:00:00	NA	NA	0	40	372	"A0WGC"
"FL-EK-0515-20161227-DEL-DXB-0"	"0515"	"DEL"	"DXB"	2016-12-27 15:55:00	2016-12-27 19:55:00	"false"	2016-12-27 15:55:00	2016-12-27 19:55:00	NA	NA	3	41	302	"A0WGP"
"FL-EK-0524-20161228-DXB-HYD-0"	"0524"	"DXB"	"HYD"	2016-12-28 17:50:00	2016-12-28 21:15:00	"false"	2016-12-28 17:50:00	2016-12-28 21:15:00	NA	NA	0	24	384	"A0WWO"
"FL-EK-0093-20161230-DXB-BLQ-0"	"0093"	"DXB"	"BLQ"	2016-12-30 05:10:00	2016-12-30 11:45:00	"false"	2016-12-30 05:10:00	2016-12-30 11:45:00	NA	NA	0	8	116	"A0WGA"
"FL-EK-0077-20161229-DXB-NCE-0"	"0077"	"DXB"	"NCE"	2016-12-29 04:20:00	2016-12-29 11:35:00	"false"	2016-12-29 04:20:00	2016-12-29 11:35:00	NA	NA	7	32	303	"A0WMT"
"FL-EK-0713-20161228-LUN-HRE-0"	"0713"	"LUN"	"HRE"	2016-12-28 14:10:00	2016-12-28 15:15:00	"false"	2016-12-28 14:10:00	2016-12-28 15:15:00	NA	NA	0	0	19	"A0WWS"
"FL-EK-0749-20161229-MLA-DXB-0"	"0749"	"MLA"	"DXB"	2016-12-29 14:30:00	2016-12-29 19:35:00	"false"	2016-12-29 14:30:00	2016-12-29 19:35:00	NA	NA	3	10	102	"A0WBF"
"FL-EK-0784-20161231-LOS-DXB-0"	"0784"	"LOS"	"DXB"	2016-12-31 17:35:00	2017-01-01 01:05:00	"false"	2016-12-31 17:35:00	2017-01-01 01:05:00	NA	NA	8	19	293	"A0WGN"
"FL-EK-0508-20161228-DXB-BOM-0"	"0508"	"DXB"	"BOM"	2016-12-28 12:00:00	2016-12-28 15:05:00	"false"	2016-12-28 12:00:00	2016-12-28 15:05:00	NA	NA	0	26	205	"A0WIW"
"FL-EK-0817-20161227-DXB-RUH-0"	"0817"	"DXB"	"RUH"	2016-12-27 14:40:00	2016-12-27 16:40:00	"false"	2016-12-27 14:40:00	2016-12-27 16:40:00	NA	NA	4	26	266	"A0WMU"
"FL-EK-0844-20161228-DOH-DXB-0"	"0844"	"DOH"	"DXB"	2016-12-28 13:40:00	2016-12-28 14:55:00	"false"	2016-12-28 13:40:00	2016-12-28 14:55:00	NA	NA	1	13	105	"A0WMG"
"FL-EK-0186-20161227-BCN-DXB-0"	"0186"	"BCN"	"DXB"	2016-12-27 13:50:00	2016-12-27 20:35:00	"false"	2016-12-27 13:50:00	2016-12-27 20:35:00	NA	NA	11	74	393	"A0WLO"
"FL-EK-0543-20161231-MAA-DXB-0"	"0543"	"MAA"	"DXB"	2016-12-31 22:00:00	2017-01-01 02:20:00	"false"	2016-12-31 22:00:00	2017-01-01 02:20:00	NA	NA	5	38	298	"A0WWN"
"FL-EK-0752-20161227-CMN-DXB-0"	"0752"	"CMN"	"DXB"	2016-12-27 13:55:00	2016-12-27 21:30:00	"false"	2016-12-27 13:55:00	2016-12-27 21:30:00	NA	NA	6	41	251	"A0WGO"
"FL-EK-0585-20161230-DAC-DXB-0"	"0585"	"DAC"	"DXB"	2016-12-30 18:45:00	2016-12-31 00:25:00	"false"	2016-12-30 18:45:00	2016-12-31 00:25:00	NA	NA	0	31	379	"A0WCI"
"FL-EK-0206-20161229-JFK-MXP-0"	"0206"	"JFK"	"MXP"	2016-12-29 03:20:00	2016-12-29 10:55:00	"false"	2016-12-29 03:20:00	2016-12-29 10:55:00	NA	NA	3	10	150	"A0WFR"
"FL-EK-0074-20161228-CDG-DXB-0"	"0074"	"CDG"	"DXB"	2016-12-28 13:25:00	2016-12-28 20:15:00	"false"	2016-12-28 13:25:00	2016-12-28 20:15:00	NA	NA	14	74	417	"A0WFX"
"FL-EK-0148-20161228-AMS-DXB-0"	"0148"	"AMS"	"DXB"	2016-12-28 13:30:00	2016-12-28 20:15:00	"false"	2016-12-28 13:30:00	2016-12-28 20:15:00	NA	NA	14	73	425	"A0WVE"
"FL-EK-0419-20161228-BKK-DXB-0"	"0419"	"BKK"	"DXB"	2016-12-28 20:00:00	2016-12-29 02:45:00	"false"	2016-12-28 20:00:00	2016-12-29 02:45:00	NA	NA	3	54	393	"A0WFW"
"FL-EK-0009-20161229-DXB-LGW-0"	"0009"	"DXB"	"LGW"	2016-12-29 10:35:00	2016-12-29 18:25:00	"false"	2016-12-29 10:35:00	2016-12-29 18:25:00	NA	NA	14	62	424	"A0WVW"
"FL-EK-0084-20161229-GVA-DXB-0"	"0084"	"GVA"	"DXB"	2016-12-29 19:40:00	2016-12-30 02:05:00	"false"	2016-12-29 19:40:00	2016-12-30 02:05:00	NA	NA	6	39	138	"A0WIW"
"FL-EK-0207-20161230-DXB-JFK-0"	"0207"	"DXB"	"JFK"	2016-12-30 11:00:00	2016-12-31 01:40:00	"false"	2016-12-30 11:00:00	2016-12-31 01:40:00	NA	NA	10	51	355	"A0WLO"
"FL-EK-0653-20161228-MLE-DXB-0"	"0653"	"MLE"	"DXB"	2016-12-28 17:55:00	2016-12-28 22:05:00	"false"	2016-12-28 17:55:00	2016-12-28 22:05:00	NA	NA	7	38	174	"A0WCY"
"FL-EK-0322-20161227-DXB-ICN-0"	"0322"	"DXB"	"ICN"	2016-12-27 23:30:00	2016-12-28 07:50:00	"false"	2016-12-27 23:30:00	2016-12-28 07:50:00	NA	NA	7	39	290	"A0WFM"
"FL-EK-0719-20161227-DXB-NBO-0"	"0719"	"DXB"	"NBO"	2016-12-27 06:35:00	2016-12-27 11:45:00	"false"	2016-12-27 06:35:00	2016-12-27 11:45:00	2016-12-27 06:35:00	NA	8	32	313	"A0WGA"
"FL-EK-0976-20161228-IKA-DXB-0"	"0976"	"IKA"	"DXB"	2016-12-28 02:10:00	2016-12-28 04:20:00	"false"	2016-12-28 02:10:00	2016-12-28 04:20:00	NA	NA	5	9	37	"A0WMN"
"FL-EK-0125-20161227-DXB-VIE-0"	"0125"	"DXB"	"VIE"	2016-12-27 12:50:00	2016-12-27 19:00:00	"false"	2016-12-27 12:50:00	2016-12-27 19:00:00	NA	NA	0	14	112	"A0WWB"
"FL-EK-0587-20161229-DAC-DXB-0"	"0587"	"DAC"	"DXB"	2016-12-29 12:40:00	2016-12-29 18:10:00	"false"	2016-12-29 12:40:00	2016-12-29 18:10:00	NA	NA	0	32	368	"A0WCZ"
"FL-EK-0018-20161230-MAN-DXB-0"	"0018"	"MAN"	"DXB"	2016-12-30 13:10:00	2016-12-30 20:25:00	"false"	2016-12-30 13:10:00	2016-12-30 20:25:00	NA	NA	13	76	420	"A0WFC"
"FL-EK-0030-20161229-LHR-DXB-0"	"0030"	"LHR"	"DXB"	2016-12-29 16:15:00	2016-12-29 23:00:00	"false"	2016-12-29 16:15:00	2016-12-29 23:00:00	NA	NA	14	76	415	"A0WLL"
"FL-EK-0531-20161230-COK-DXB-0"	"0531"	"COK"	"DXB"	2016-12-30 04:10:00	2016-12-30 08:10:00	"false"	2016-12-30 04:10:00	2016-12-30 08:10:00	NA	NA	8	42	304	"A0WBI"
"FL-EK-0605-20161229-KHI-DXB-0"	"0605"	"KHI"	"DXB"	2016-12-29 00:30:00	2016-12-29 02:55:00	"false"	2016-12-29 00:30:00	2016-12-29 02:55:00	NA	NA	0	31	366	"A0WCO"
"FL-EK-0096-20161229-FCO-DXB-0"	"0096"	"FCO"	"DXB"	2016-12-29 19:45:00	2016-12-30 01:30:00	"false"	2016-12-29 19:45:00	2016-12-30 01:30:00	NA	NA	1	70	420	"A0WLZ"
"FL-EK-0406-20161229-DXB-MEL-0"	"0406"	"DXB"	"MEL"	2016-12-29 06:10:00	2016-12-29 19:30:00	"false"	2016-12-29 06:10:00	2016-12-29 19:30:00	NA	NA	6	35	268	"A0WLM"
"FL-EK-0824-20161227-DMM-DXB-0"	"0824"	"DMM"	"DXB"	2016-12-27 01:15:00	2016-12-27 02:35:00	"false"	2016-12-27 01:15:00	2016-12-27 02:35:00	2016-12-27 01:15:00	2016-12-27 02:35:00	0	5	122	"A0WGA"
"FL-EK-0135-20161227-DXB-VCE-0"	"0135"	"DXB"	"VCE"	2016-12-27 05:40:00	2016-12-27 12:20:00	"false"	2016-12-27 05:40:00	2016-12-27 12:20:00	2016-12-27 05:40:00	NA	0	17	213	"A0WGX"
