flt_id,fltNum,depStn,arrStn,utcSTD,utcSTA,cancelled,utcEstOUT,utcEstIN,utcATD,utcATA,first,business,coach,ac_registration
FL-EK-0222-20161229-DFW-DXB-0,222,DFW,DXB,29/12/2016 17:25,30/12/2016 07:55,FALSE,29/12/2016 17:25,30/12/2016 07:55,NA,NA,4,32,287,A0WMQ
FL-EK-0543-20161229-MAA-DXB-0,543,MAA,DXB,29/12/2016 22:00,30/12/2016 02:20,FALSE,29/12/2016 22:00,30/12/2016 02:20,NA,NA,0,35,376,A0WCB
FL-EK-0902-20161228-AMM-DXB-0,902,AMM,DXB,28/12/2016 09:15,28/12/2016 12:05,FALSE,28/12/2016 09:15,28/12/2016 12:05,NA,NA,2,34,238,A0WWC
FL-EK-0028-20161229-GLA-DXB-0,28,GLA,DXB,29/12/2016 13:00,29/12/2016 20:30,FALSE,29/12/2016 13:00,29/12/2016 20:30,NA,NA,7,41,305,A0WGU
FL-EK-0092-20161227-MXP-DXB-0,92,MXP,DXB,27/12/2016 20:20,28/12/2016 02:25,FALSE,27/12/2016 20:20,28/12/2016 02:25,NA,NA,14,75,418,A0WFN
FL-EK-0425-20161228-PER-DXB-0,425,PER,DXB,28/12/2016 21:40,29/12/2016 08:40,FALSE,28/12/2016 21:40,29/12/2016 08:40,NA,NA,5,50,398,A0WLF
FL-EK-0027-20161227-DXB-GLA-0,27,DXB,GLA,27/12/2016 03:20,27/12/2016 11:30,FALSE,27/12/2016 03:20,27/12/2016 11:30,27/12/2016 03:20,27/12/2016 11:30,0,14,188,A0WGG
FL-EK-0944-20161230-BGW-DXB-0,944,BGW,DXB,30/12/2016 12:50,30/12/2016 15:10,FALSE,30/12/2016 12:50,30/12/2016 15:10,NA,NA,0,25,283,A0WDG
FL-EK-0110-20161228-MLA-LCA-0,110,MLA,LCA,28/12/2016 13:55,28/12/2016 16:15,FALSE,28/12/2016 13:55,28/12/2016 16:15,NA,NA,3,10,150,A0WGQ
FL-EK-0721-20161229-DXB-NBO-0,721,DXB,NBO,29/12/2016 12:10,29/12/2016 17:20,FALSE,29/12/2016 12:10,29/12/2016 17:20,NA,NA,3,39,302,A0WMS
FL-EK-0368-20161228-DXB-CGK-0,368,DXB,CGK,28/12/2016 15:05,28/12/2016 23:10,FALSE,28/12/2016 15:05,28/12/2016 23:10,NA,NA,0,14,210,A0WWZ
FL-EK-0566-20161228-DXB-BLR-0,566,DXB,BLR,28/12/2016 09:35,28/12/2016 13:05,FALSE,28/12/2016 09:35,28/12/2016 13:05,NA,NA,1,15,302,A0WDS
FL-EK-0586-20161228-DXB-DAC-0,586,DXB,DAC,28/12/2016 06:30,28/12/2016 10:55,FALSE,28/12/2016 06:30,28/12/2016 10:55,NA,NA,0,17,307,A0WGB
FL-EK-0505-20161230-BOM-DXB-0,505,BOM,DXB,30/12/2016 04:55,30/12/2016 08:10,FALSE,30/12/2016 04:55,30/12/2016 08:10,NA,NA,7,39,300,A0WMM
FL-EK-0708-20161227-SEZ-DXB-0,708,SEZ,DXB,27/12/2016 19:50,28/12/2016 00:20,FALSE,27/12/2016 19:50,28/12/2016 00:20,NA,NA,3,10,150,A0WDA
FL-EK-0008-20161228-LHR-DXB-0,8,LHR,DXB,28/12/2016 09:10,28/12/2016 16:00,FALSE,28/12/2016 09:10,28/12/2016 16:00,NA,NA,13,76,414,A0WLP
FL-EK-0053-20161229-DXB-MUC-0,53,DXB,MUC,29/12/2016 23:20,30/12/2016 06:10,FALSE,29/12/2016 23:20,30/12/2016 06:10,NA,NA,0,21,221,A0WLT
FL-EK-0316-20161228-DXB-KIX-0,316,DXB,KIX,28/12/2016 23:20,29/12/2016 08:10,FALSE,28/12/2016 23:20,29/12/2016 08:10,NA,NA,3,13,119,A0WCE
FL-EK-0388-20161229-RGN-HAN-0,388,RGN,HAN,29/12/2016 06:05,29/12/2016 08:05,FALSE,29/12/2016 06:05,29/12/2016 08:05,NA,NA,0,0,148,A0WWQ
FL-EK-0879-20161231-DXB-DOH-0,879,DXB,DOH,31/12/2016 00:10,31/12/2016 01:25,FALSE,31/12/2016 00:10,31/12/2016 01:25,NA,NA,0,2,97,A0WGD
FL-EK-0762-20161231-JNB-DXB-0,762,JNB,DXB,31/12/2016 11:25,31/12/2016 19:45,FALSE,31/12/2016 11:25,31/12/2016 19:45,NA,NA,2,34,295,A0WMB
FL-EK-0006-20161228-LHR-DXB-0,6,LHR,DXB,28/12/2016 22:00,29/12/2016 04:45,FALSE,28/12/2016 22:00,29/12/2016 04:45,NA,NA,12,73,421,A0WFT
FL-EK-0856-20161229-KWI-DXB-0,856,KWI,DXB,29/12/2016 06:55,29/12/2016 08:35,FALSE,29/12/2016 06:55,29/12/2016 08:35,NA,NA,11,40,280,A0WCX
FL-EK-0856-20161228-KWI-DXB-0,856,KWI,DXB,28/12/2016 06:55,28/12/2016 08:35,FALSE,28/12/2016 06:55,28/12/2016 08:35,NA,NA,0,35,305,A0WGT
FL-EK-0527-20161228-HYD-DXB-0,527,HYD,DXB,28/12/2016 04:45,28/12/2016 08:40,FALSE,28/12/2016 04:45,28/12/2016 08:40,NA,NA,0,41,304,A0WWF
FL-EK-0878-20161230-DOH-DXB-0,878,DOH,DXB,30/12/2016 11:50,30/12/2016 13:00,FALSE,30/12/2016 11:50,30/12/2016 13:00,NA,NA,6,7,259,A0WGR
FL-EK-0087-20161228-DXB-ZRH-0,87,DXB,ZRH,28/12/2016 04:25,28/12/2016 11:25,FALSE,28/12/2016 04:25,28/12/2016 11:25,NA,NA,4,30,179,A0WVU
FL-EK-0544-20161228-DXB-MAA-0,544,DXB,MAA,28/12/2016 22:50,29/12/2016 02:45,FALSE,28/12/2016 22:50,29/12/2016 02:45,NA,NA,0,36,324,A0WBY
FL-EK-0824-20161228-DMM-DXB-0,824,DMM,DXB,28/12/2016 01:15,28/12/2016 02:35,FALSE,28/12/2016 01:15,28/12/2016 02:35,NA,NA,1,2,86,A0WDX
FL-EK-8335-20161231-MNL-DXB-0,8335,MNL,DXB,31/12/2016 14:30,31/12/2016 23:45,FALSE,31/12/2016 14:30,31/12/2016 23:45,NA,NA,0,4,79,A0WWV
FL-EK-0501-20161228-BOM-DXB-0,501,BOM,DXB,28/12/2016 22:45,29/12/2016 02:05,FALSE,28/12/2016 22:45,29/12/2016 02:05,NA,NA,11,67,395,A0WVG
FL-EK-0871-20161227-DXB-KWI-0,871,DXB,KWI,27/12/2016 08:00,27/12/2016 09:50,FALSE,27/12/2016 08:00,27/12/2016 09:50,27/12/2016 08:00,27/12/2016 09:50,2,7,191,A0WGL
FL-EK-0083-20161229-DXB-GVA-0,83,DXB,GVA,29/12/2016 10:50,29/12/2016 17:55,FALSE,29/12/2016 10:50,29/12/2016 17:55,NA,NA,0,15,95,A0WIW
FL-EK-0833-20161231-DXB-BAH-0,833,DXB,BAH,31/12/2016 17:15,31/12/2016 18:30,FALSE,31/12/2016 17:15,31/12/2016 18:30,NA,NA,0,28,144,A0WIK
FL-EK-0016-20161229-LGW-DXB-0,16,LGW,DXB,29/12/2016 13:35,29/12/2016 20:40,FALSE,29/12/2016 13:35,29/12/2016 20:40,NA,NA,13,74,421,A0WLJ
FL-EK-0122-20161230-IST-DXB-0,122,IST,DXB,30/12/2016 17:05,30/12/2016 21:20,FALSE,30/12/2016 17:05,30/12/2016 21:20,NA,NA,0,32,289,A0WMX
FL-EK-0601-20161228-KHI-DXB-0,601,KHI,DXB,28/12/2016 07:00,28/12/2016 09:20,FALSE,28/12/2016 07:00,28/12/2016 09:20,NA,NA,0,28,306,A0WBB
FL-EK-0972-20161231-IKA-DXB-0,972,IKA,DXB,31/12/2016 07:25,31/12/2016 09:35,FALSE,31/12/2016 07:25,31/12/2016 09:35,NA,NA,0,23,120,A0WIO
FL-EK-0524-20161230-DXB-HYD-0,524,DXB,HYD,30/12/2016 17:50,30/12/2016 21:15,FALSE,30/12/2016 17:50,30/12/2016 21:15,NA,NA,0,14,379,A0WCO
FL-EK-0602-20161231-DXB-KHI-0,602,DXB,KHI,31/12/2016 14:10,31/12/2016 16:05,FALSE,31/12/2016 14:10,31/12/2016 16:05,NA,NA,0,19,337,A0WDR
FL-EK-0605-20161230-KHI-DXB-0,605,KHI,DXB,30/12/2016 00:30,30/12/2016 02:55,FALSE,30/12/2016 00:30,30/12/2016 02:55,NA,NA,0,41,302,A0WBY
FL-EK-0586-20161229-DXB-DAC-0,586,DXB,DAC,29/12/2016 06:30,29/12/2016 10:55,FALSE,29/12/2016 06:30,29/12/2016 10:55,NA,NA,0,12,302,A0WCZ
FL-EK-0183-20161227-DXB-BRU-0,183,DXB,BRU,27/12/2016 04:20,27/12/2016 11:45,FALSE,27/12/2016 04:20,27/12/2016 11:45,27/12/2016 04:20,NA,4,26,170,A0WWL
FL-EK-0606-20161231-DXB-KHI-0,606,DXB,KHI,31/12/2016 05:30,31/12/2016 07:35,FALSE,31/12/2016 05:30,31/12/2016 07:35,NA,NA,0,17,315,A0WBS
FL-EK-0054-20161228-MUC-DXB-0,54,MUC,DXB,28/12/2016 09:10,28/12/2016 15:10,FALSE,28/12/2016 09:10,28/12/2016 15:10,NA,NA,12,70,425,A0WLZ
FL-EK-0524-20161231-DXB-HYD-0,524,DXB,HYD,31/12/2016 17:50,31/12/2016 21:15,FALSE,31/12/2016 17:50,31/12/2016 21:15,NA,NA,0,18,400,A0WCW
FL-EK-0956-20161230-BEY-DXB-0,956,BEY,DXB,30/12/2016 22:55,31/12/2016 02:55,FALSE,30/12/2016 22:55,31/12/2016 02:55,NA,NA,0,22,296,A0WCT
FL-EK-0726-20161230-DAR-DXB-0,726,DAR,DXB,30/12/2016 13:30,30/12/2016 19:05,FALSE,30/12/2016 13:30,30/12/2016 19:05,NA,NA,5,30,202,A0WMC
FL-EK-0073-20161227-DXB-CDG-0,73,DXB,CDG,27/12/2016 03:50,27/12/2016 11:25,FALSE,27/12/2016 03:50,27/12/2016 11:25,27/12/2016 03:50,27/12/2016 11:25,8,58,388,A0WVE
FL-EK-0862-20161227-DXB-MCT-0,862,DXB,MCT,27/12/2016 04:30,27/12/2016 05:45,FALSE,27/12/2016 04:30,27/12/2016 05:45,27/12/2016 04:30,27/12/2016 05:45,2,41,263,A0WMA
FL-EK-0218-20161228-LAX-DXB-0,218,LAX,DXB,28/12/2016 05:30,28/12/2016 21:30,FALSE,28/12/2016 05:30,28/12/2016 21:30,NA,NA,2,22,402,A0WNH
FL-EK-0306-20161227-DXB-PEK-0,306,DXB,PEK,27/12/2016 23:30,28/12/2016 06:45,FALSE,27/12/2016 23:30,28/12/2016 06:45,NA,NA,2,34,330,A0WFO
FL-EK-0902-20161230-AMM-DXB-0,902,AMM,DXB,30/12/2016 09:15,30/12/2016 12:05,FALSE,30/12/2016 09:15,30/12/2016 12:05,NA,NA,4,31,252,A0WMP
FL-EK-0944-20161229-BGW-DXB-0,944,BGW,DXB,29/12/2016 12:50,29/12/2016 15:10,FALSE,29/12/2016 12:50,29/12/2016 15:10,NA,NA,0,30,191,A0WDN
FL-EK-0787-20161231-ACC-ABJ-0,787,ACC,ABJ,31/12/2016 13:25,31/12/2016 14:25,FALSE,31/12/2016 13:25,31/12/2016 14:25,NA,NA,0,0,11,A0WWY
FL-EK-0375-20161228-BKK-DXB-0,375,BKK,DXB,28/12/2016 02:30,28/12/2016 09:15,FALSE,28/12/2016 02:30,28/12/2016 09:15,NA,NA,12,60,382,A0WLX
FL-EK-0093-20161227-DXB-BLQ-0,93,DXB,BLQ,27/12/2016 05:10,27/12/2016 11:45,FALSE,27/12/2016 05:10,27/12/2016 11:45,27/12/2016 05:10,NA,0,11,131,A0WWT
FL-EK-0522-20161230-DXB-TRV-0,522,DXB,TRV,30/12/2016 17:40,30/12/2016 21:40,FALSE,30/12/2016 17:40,30/12/2016 21:40,NA,NA,0,25,294,A0WWU
FL-EK-0424-20161227-DXB-PER-0,424,DXB,PER,27/12/2016 06:45,27/12/2016 17:35,FALSE,27/12/2016 06:45,27/12/2016 17:35,27/12/2016 06:45,NA,2,6,326,A0WVL
FL-EK-0764-20161228-JNB-DXB-0,764,JNB,DXB,28/12/2016 17:05,29/12/2016 01:05,FALSE,28/12/2016 17:05,29/12/2016 01:05,NA,NA,4,35,287,A0WMN
FL-EK-0377-20161230-BKK-DXB-0,377,BKK,DXB,30/12/2016 09:00,30/12/2016 15:55,FALSE,30/12/2016 09:00,30/12/2016 15:55,NA,NA,0,56,457,A0WVC
FL-EK-0542-20161227-DXB-MAA-0,542,DXB,MAA,27/12/2016 17:00,27/12/2016 20:45,FALSE,27/12/2016 17:00,27/12/2016 20:45,NA,NA,8,26,331,A0WME
FL-EK-0601-20161227-KHI-DXB-0,601,KHI,DXB,27/12/2016 07:00,27/12/2016 09:20,FALSE,27/12/2016 07:00,27/12/2016 09:20,27/12/2016 07:00,27/12/2016 09:20,0,41,376,A0WWW
FL-EK-0322-20161230-DXB-ICN-0,322,DXB,ICN,30/12/2016 23:30,31/12/2016 07:50,FALSE,30/12/2016 23:30,31/12/2016 07:50,NA,NA,2,22,351,A0WLL
FL-EK-0220-20161229-MCO-DXB-0,220,MCO,DXB,29/12/2016 18:30,30/12/2016 08:20,FALSE,29/12/2016 18:30,30/12/2016 08:20,NA,NA,7,34,249,A0WDS
FL-EK-0226-20161231-SFO-DXB-0,226,SFO,DXB,31/12/2016 23:40,01/01/2017 15:25,FALSE,31/12/2016 23:40,01/01/2017 15:25,NA,NA,3,10,150,A0WLE
FL-EK-0362-20161230-DXB-CAN-0,362,DXB,CAN,30/12/2016 06:50,30/12/2016 13:45,FALSE,30/12/2016 06:50,30/12/2016 13:45,NA,NA,2,9,256,A0WLE
FL-EK-0368-20161229-DXB-CGK-0,368,DXB,CGK,29/12/2016 15:05,29/12/2016 23:10,FALSE,29/12/2016 15:05,29/12/2016 23:10,NA,NA,0,6,299,A0WWA
FL-EK-0807-20161229-DXB-MED-0,807,DXB,MED,29/12/2016 21:15,30/12/2016 00:10,FALSE,29/12/2016 21:15,30/12/2016 00:10,NA,NA,0,14,392,A0WCZ
FL-EK-0085-20161229-DXB-ZRH-0,85,DXB,ZRH,29/12/2016 11:50,29/12/2016 18:55,FALSE,29/12/2016 11:50,29/12/2016 18:55,NA,NA,1,18,166,A0WNH
FL-EK-0440-20161229-DXB-ADL-0,440,DXB,ADL,29/12/2016 22:00,30/12/2016 10:20,FALSE,29/12/2016 22:00,30/12/2016 10:20,NA,NA,2,21,238,A0WDF
FL-EK-0631-20161230-MUX-DXB-0,631,MUX,DXB,30/12/2016 15:55,30/12/2016 19:10,FALSE,30/12/2016 15:55,30/12/2016 19:10,NA,NA,0,31,380,A0WWK
FL-EK-0788-20161231-ACC-DXB-0,788,ACC,DXB,31/12/2016 18:30,01/01/2017 01:55,FALSE,31/12/2016 18:30,01/01/2017 01:55,NA,NA,1,3,110,A0WWY
FL-EK-0077-20161228-DXB-NCE-0,77,DXB,NCE,28/12/2016 04:20,28/12/2016 11:35,FALSE,28/12/2016 04:20,28/12/2016 11:35,NA,NA,4,40,230,A0WME
FL-EK-0607-20161228-KHI-DXB-0,607,KHI,DXB,28/12/2016 09:05,28/12/2016 11:15,FALSE,28/12/2016 09:05,28/12/2016 11:15,NA,NA,0,41,301,A0WBS
FL-EK-0227-20161227-DXB-SEA-0,227,DXB,SEA,27/12/2016 23:50,28/12/2016 14:35,FALSE,27/12/2016 23:50,28/12/2016 14:35,NA,NA,1,21,295,A0WDT
FL-EK-0511-20161229-DEL-DXB-0,511,DEL,DXB,29/12/2016 05:05,29/12/2016 09:00,FALSE,29/12/2016 05:05,29/12/2016 09:00,NA,NA,8,42,299,A0WGA
FL-EK-0062-20161227-HAM-DXB-0,62,HAM,DXB,27/12/2016 20:00,28/12/2016 02:15,FALSE,27/12/2016 20:00,28/12/2016 02:15,NA,NA,8,42,305,A0WMI
FL-EK-0506-20161228-DXB-BOM-0,506,DXB,BOM,28/12/2016 05:35,28/12/2016 08:30,FALSE,28/12/2016 05:35,28/12/2016 08:30,NA,NA,5,40,298,A0WMZ
FL-EK-0531-20161228-COK-DXB-0,531,COK,DXB,28/12/2016 04:10,28/12/2016 08:10,FALSE,28/12/2016 04:10,28/12/2016 08:10,NA,NA,1,39,306,A0WBE
FL-EK-0606-20161230-DXB-KHI-0,606,DXB,KHI,30/12/2016 05:30,30/12/2016 07:35,FALSE,30/12/2016 05:30,30/12/2016 07:35,NA,NA,0,10,364,A0WWD
FL-EK-0005-20161230-DXB-LHR-0,5,DXB,LHR,30/12/2016 12:05,30/12/2016 20:00,FALSE,30/12/2016 12:05,30/12/2016 20:00,NA,NA,7,68,393,A0WFA
FL-EK-0248-20161231-GIG-DXB-0,248,GIG,DXB,31/12/2016 05:05,31/12/2016 18:45,FALSE,31/12/2016 05:05,31/12/2016 18:45,NA,NA,6,12,148,A0WDX
FL-EK-0613-20161228-ISB-DXB-0,613,ISB,DXB,28/12/2016 07:20,28/12/2016 10:55,FALSE,28/12/2016 07:20,28/12/2016 10:55,NA,NA,0,38,384,A0WCS
FL-EK-0142-20161229-MAD-DXB-0,142,MAD,DXB,29/12/2016 13:25,29/12/2016 20:35,FALSE,29/12/2016 13:25,29/12/2016 20:35,NA,NA,12,72,422,A0WVU
FL-EK-0506-20161229-DXB-BOM-0,506,DXB,BOM,29/12/2016 05:35,29/12/2016 08:30,FALSE,29/12/2016 05:35,29/12/2016 08:30,NA,NA,3,36,285,A0WGN
FL-EK-0923-20161227-DXB-CAI-0,923,DXB,CAI,27/12/2016 11:00,27/12/2016 15:15,FALSE,27/12/2016 11:00,27/12/2016 15:15,27/12/2016 11:00,NA,7,41,281,A0WMA
FL-EK-0058-20161231-DUS-DXB-0,58,DUS,DXB,31/12/2016 19:45,01/01/2017 02:15,FALSE,31/12/2016 19:45,01/01/2017 02:15,NA,NA,1,14,247,A0WLQ
FL-EK-0527-20161230-HYD-DXB-0,527,HYD,DXB,30/12/2016 04:45,30/12/2016 08:40,FALSE,30/12/2016 04:45,30/12/2016 08:40,NA,NA,6,40,304,A0WGK
FL-EK-0806-20161228-JED-DXB-0,806,JED,DXB,28/12/2016 08:05,28/12/2016 10:45,FALSE,28/12/2016 08:05,28/12/2016 10:45,NA,NA,0,38,371,A0WCK
FL-EK-0871-20161230-DXB-KWI-0,871,DXB,KWI,30/12/2016 08:00,30/12/2016 09:50,FALSE,30/12/2016 08:00,30/12/2016 09:50,NA,NA,0,21,214,A0WGI
FL-EK-0406-20161231-DXB-MEL-0,406,DXB,MEL,31/12/2016 06:10,31/12/2016 19:30,FALSE,31/12/2016 06:10,31/12/2016 19:30,NA,NA,1,20,231,A0WLM
FL-EK-0405-20161230-MEL-SIN-0,405,MEL,SIN,30/12/2016 07:45,30/12/2016 15:35,FALSE,30/12/2016 07:45,30/12/2016 15:35,NA,NA,3,10,150,A0WLS
FL-EK-0419-20161227-AKL-SYD-0,419,AKL,SYD,27/12/2016 03:30,27/12/2016 06:55,FALSE,27/12/2016 03:30,27/12/2016 06:55,27/12/2016 03:30,27/12/2016 06:55,5,67,389,A0WFJ
FL-EK-0573-20161228-CCU-DXB-0,573,CCU,DXB,28/12/2016 14:35,28/12/2016 20:15,FALSE,28/12/2016 14:35,28/12/2016 20:15,NA,NA,2,29,287,A0WCE
FL-EK-0766-20161230-JNB-DXB-0,766,JNB,DXB,30/12/2016 20:20,31/12/2016 04:15,FALSE,30/12/2016 20:20,31/12/2016 04:15,NA,NA,3,41,303,A0WCR
FL-EK-0187-20161229-DXB-BCN-0,187,DXB,BCN,29/12/2016 11:40,29/12/2016 19:10,FALSE,29/12/2016 11:40,29/12/2016 19:10,NA,NA,2,10,229,A0WWP
FL-EK-0818-20161227-RUH-DXB-0,818,RUH,DXB,27/12/2016 18:15,27/12/2016 20:25,FALSE,27/12/2016 18:15,27/12/2016 20:25,NA,NA,4,23,302,A0WMU
FL-EK-0571-20161227-CCU-DXB-0,571,CCU,DXB,27/12/2016 05:10,27/12/2016 10:30,FALSE,27/12/2016 05:10,27/12/2016 10:30,27/12/2016 05:10,27/12/2016 10:30,3,24,299,A0WMO
FL-EK-0650-20161229-DXB-CMB-0,650,DXB,CMB,29/12/2016 22:35,30/12/2016 02:55,FALSE,29/12/2016 22:35,30/12/2016 02:55,NA,NA,0,43,304,A0WGN
FL-EK-0184-20161227-BRU-DXB-0,184,BRU,DXB,27/12/2016 13:25,27/12/2016 20:05,FALSE,27/12/2016 13:25,27/12/2016 20:05,NA,NA,8,42,306,A0WWL
FL-EK-0771-20161230-CPT-DXB-0,771,CPT,DXB,30/12/2016 16:15,31/12/2016 01:45,FALSE,30/12/2016 16:15,31/12/2016 01:45,NA,NA,7,39,291,A0WMV
FL-EK-0787-20161230-DXB-ACC-0,787,DXB,ACC,30/12/2016 03:35,30/12/2016 12:05,FALSE,30/12/2016 03:35,30/12/2016 12:05,NA,NA,3,8,221,A0WWL
FL-EK-0355-20161230-SIN-DXB-0,355,SIN,DXB,30/12/2016 13:00,30/12/2016 21:00,FALSE,30/12/2016 13:00,30/12/2016 21:00,NA,NA,9,52,181,A0WFS
FL-EK-0708-20161230-SEZ-DXB-0,708,SEZ,DXB,30/12/2016 19:50,31/12/2016 00:20,FALSE,30/12/2016 19:50,31/12/2016 00:20,NA,NA,3,10,150,A0WIH
FL-EK-0600-20161227-DXB-KHI-0,600,DXB,KHI,27/12/2016 03:30,27/12/2016 05:35,FALSE,27/12/2016 03:30,27/12/2016 05:35,27/12/2016 03:30,27/12/2016 05:35,0,31,372,A0WWW
FL-EK-0860-20161230-KWI-DXB-0,860,KWI,DXB,30/12/2016 19:55,30/12/2016 21:45,FALSE,30/12/2016 19:55,30/12/2016 21:45,NA,NA,0,27,293,A0WCC
FL-EK-0188-20161227-BCN-DXB-0,188,BCN,DXB,27/12/2016 21:05,28/12/2016 03:50,FALSE,27/12/2016 21:05,28/12/2016 03:50,NA,NA,6,40,305,A0WGK
FL-EK-0838-20161230-BAH-DXB-0,838,BAH,DXB,30/12/2016 06:50,30/12/2016 08:00,FALSE,30/12/2016 06:50,30/12/2016 08:00,NA,NA,0,24,289,A0WWI
FL-EK-0533-20161229-COK-DXB-0,533,COK,DXB,29/12/2016 23:00,30/12/2016 03:05,FALSE,29/12/2016 23:00,30/12/2016 03:05,NA,NA,7,39,200,A0WIH
FL-EK-0188-20161228-BCN-DXB-0,188,BCN,DXB,28/12/2016 21:05,29/12/2016 03:50,FALSE,28/12/2016 21:05,29/12/2016 03:50,NA,NA,5,33,309,A0WGL
FL-EK-0572-20161231-DXB-CCU-0,572,DXB,CCU,31/12/2016 09:15,31/12/2016 13:20,FALSE,31/12/2016 09:15,31/12/2016 13:20,NA,NA,0,5,125,A0WDM
FL-EK-0046-20161229-FRA-DXB-0,46,FRA,DXB,29/12/2016 13:30,29/12/2016 19:45,FALSE,29/12/2016 13:30,29/12/2016 19:45,NA,NA,14,72,416,A0WVZ
FL-EK-0602-20161227-DXB-KHI-0,602,DXB,KHI,27/12/2016 14:10,27/12/2016 16:05,FALSE,27/12/2016 14:10,27/12/2016 16:05,NA,NA,0,42,316,A0WBP
FL-EK-0722-20161229-NBO-DXB-0,722,NBO,DXB,29/12/2016 19:45,30/12/2016 00:45,FALSE,29/12/2016 19:45,30/12/2016 00:45,NA,NA,7,41,296,A0WMS
FL-EK-0413-20161227-CHC-SYD-0,413,CHC,SYD,27/12/2016 05:45,27/12/2016 09:05,FALSE,27/12/2016 05:45,27/12/2016 09:05,27/12/2016 05:45,27/12/2016 09:05,3,10,150,A0WNM
FL-EK-0903-20161231-DXB-AMM-0,903,DXB,AMM,31/12/2016 10:05,31/12/2016 13:30,FALSE,31/12/2016 10:05,31/12/2016 13:30,NA,NA,0,15,122,A0WDL
FL-EK-0057-20161230-DXB-DUS-0,57,DXB,DUS,30/12/2016 10:40,30/12/2016 17:55,FALSE,30/12/2016 10:40,30/12/2016 17:55,NA,NA,0,15,294,A0WVN
FL-EK-0412-20161230-SYD-CHC-0,412,SYD,CHC,30/12/2016 21:45,31/12/2016 00:50,FALSE,30/12/2016 21:45,31/12/2016 00:50,NA,NA,0,8,252,A0WNO
FL-EK-0762-20161229-JNB-DXB-0,762,JNB,DXB,29/12/2016 11:25,29/12/2016 19:45,FALSE,29/12/2016 11:25,29/12/2016 19:45,NA,NA,2,39,297,A0WWY
FL-EK-0030-20161227-LHR-DXB-0,30,LHR,DXB,27/12/2016 16:15,27/12/2016 23:00,FALSE,27/12/2016 16:15,27/12/2016 23:00,NA,NA,14,75,418,A0WLS
FL-EK-0804-20161231-JED-DXB-0,804,JED,DXB,31/12/2016 17:20,31/12/2016 20:30,FALSE,31/12/2016 17:20,31/12/2016 20:30,NA,NA,8,41,272,A0WCT
FL-EK-0036-20161230-NCL-DXB-0,36,NCL,DXB,30/12/2016 13:00,30/12/2016 20:15,FALSE,30/12/2016 13:00,30/12/2016 20:15,NA,NA,0,41,375,A0WCF
FL-EK-0433-20161228-SIN-DXB-0,433,SIN,DXB,28/12/2016 01:35,28/12/2016 09:00,FALSE,28/12/2016 01:35,28/12/2016 09:00,NA,NA,2,35,237,A0WCN
FL-EK-0007-20161229-DXB-LHR-0,7,DXB,LHR,29/12/2016 23:10,30/12/2016 07:10,FALSE,29/12/2016 23:10,30/12/2016 07:10,NA,NA,9,70,402,A0WLR
FL-EK-0424-20161230-DXB-PER-0,424,DXB,PER,30/12/2016 06:45,30/12/2016 17:35,FALSE,30/12/2016 06:45,30/12/2016 17:35,NA,NA,2,30,301,A0WNG
FL-EK-0317-20161230-KIX-DXB-0,317,KIX,DXB,30/12/2016 14:35,31/12/2016 01:45,FALSE,30/12/2016 14:35,31/12/2016 01:45,NA,NA,7,37,251,A0WDY
FL-EK-0351-20161229-BKK-DXB-0,351,BKK,DXB,29/12/2016 23:45,30/12/2016 06:35,FALSE,29/12/2016 23:45,30/12/2016 06:35,NA,NA,1,14,305,A0WMN
FL-EK-0343-20161231-KUL-DXB-0,343,KUL,DXB,31/12/2016 17:10,01/01/2017 00:30,FALSE,31/12/2016 17:10,01/01/2017 00:30,NA,NA,0,38,221,A0WVC
FL-EK-0355-20161228-SIN-DXB-0,355,SIN,DXB,28/12/2016 13:00,28/12/2016 21:00,FALSE,28/12/2016 13:00,28/12/2016 21:00,NA,NA,11,68,335,A0WLJ
FL-EK-0653-20161230-MLE-DXB-0,653,MLE,DXB,30/12/2016 17:55,30/12/2016 22:05,FALSE,30/12/2016 17:55,30/12/2016 22:05,NA,NA,8,31,193,A0WGL
FL-EK-0836-20161230-BAH-DXB-0,836,BAH,DXB,30/12/2016 00:45,30/12/2016 02:00,FALSE,30/12/2016 00:45,30/12/2016 02:00,NA,NA,0,10,229,A0WWI
FL-EK-0838-20161227-BAH-DXB-0,838,BAH,DXB,27/12/2016 06:50,27/12/2016 08:00,FALSE,27/12/2016 06:50,27/12/2016 08:00,27/12/2016 06:50,27/12/2016 08:00,3,13,209,A0WCH
FL-EK-0367-20161227-TPE-DXB-0,367,TPE,DXB,27/12/2016 15:45,28/12/2016 01:45,FALSE,27/12/2016 15:45,28/12/2016 01:45,NA,NA,0,23,246,A0WVX
FL-EK-0227-20161230-DXB-SEA-0,227,DXB,SEA,30/12/2016 23:50,31/12/2016 14:35,FALSE,30/12/2016 23:50,31/12/2016 14:35,NA,NA,2,32,297,A0WDD
FL-EK-0980-20161227-IKA-DXB-0,980,IKA,DXB,27/12/2016 16:35,27/12/2016 18:50,FALSE,27/12/2016 16:35,27/12/2016 18:50,NA,NA,6,40,233,A0WGR
FL-EK-0010-20161228-LGW-DXB-0,10,LGW,DXB,28/12/2016 20:25,29/12/2016 03:20,FALSE,28/12/2016 20:25,29/12/2016 03:20,NA,NA,13,75,421,A0WLL
