flightNumber,operationDate,Search,origAirportID,destAirportID,aircraftID,dptDateTimeSch,arrDateTimeSch,aircraftSwap,CancelledFlight,dptDateTimeNew,arrDateTimeNew,delayMinutes
404,30/12/2016 00:00,404SIN,SIN,MEL,A0WVW,30/12/2016 14:40,30/12/2016 21:50,,0,30/12/2016 14:40,30/12/2016 21:50,0
39,30/12/2016 00:00,39DXB,DXB,BHX,A0WVX,30/12/2016 03:25,30/12/2016 11:25,,0,30/12/2016 03:25,30/12/2016 11:25,0
40,30/12/2016 00:00,40BHX,BHX,DXB,A0WVX,30/12/2016 13:30,30/12/2016 20:35,,0,30/12/2016 13:30,30/12/2016 20:35,0
217,30/12/2016 00:00,217DXB,DXB,LAX,A0WVY,30/12/2016 11:00,31/12/2016 03:15,,0,30/12/2016 11:00,31/12/2016 03:15,0
346,30/12/2016 00:00,346DXB,DXB,KUL,A0WVZ,30/12/2016 00:10,30/12/2016 07:15,,0,30/12/2016 00:10,30/12/2016 07:15,0
347,30/12/2016 00:00,347KUL,KUL,DXB,A0WVZ,30/12/2016 11:10,30/12/2016 18:30,,0,30/12/2016 11:10,30/12/2016 18:30,0
37,30/12/2016 00:00,37DXB,DXB,BHX,A0WWA,30/12/2016 10:50,30/12/2016 18:45,,0,30/12/2016 10:50,30/12/2016 18:45,0
38,30/12/2016 00:00,38BHX,BHX,DXB,A0WWA,30/12/2016 20:45,31/12/2016 03:40,,0,30/12/2016 20:45,31/12/2016 03:40,0
369,30/12/2016 00:00,369CGK,CGK,DXB,A0WWA,30/12/2016 00:45,30/12/2016 09:00,,0,30/12/2016 00:45,30/12/2016 09:00,0
77,30/12/2016 00:00,77DXB,DXB,NCE,A0WWB,30/12/2016 04:20,30/12/2016 11:35,,0,30/12/2016 04:20,30/12/2016 11:35,0
78,30/12/2016 00:00,78NCE,NCE,DXB,A0WWB,30/12/2016 13:30,30/12/2016 19:45,,0,30/12/2016 13:30,30/12/2016 19:45,0
783,30/12/2016 00:00,783DXB,DXB,LOS,A0WWC,30/12/2016 06:30,30/12/2016 14:40,,0,30/12/2016 06:30,30/12/2016 14:40,0
784,30/12/2016 00:00,784LOS,LOS,DXB,A0WWC,30/12/2016 17:35,31/12/2016 01:05,,0,30/12/2016 17:35,31/12/2016 01:05,0
976,30/12/2016 00:00,976IKA,IKA,DXB,A0WWC,30/12/2016 02:10,30/12/2016 04:20,,0,30/12/2016 02:10,30/12/2016 04:20,0
542,30/12/2016 00:00,542DXB,DXB,MAA,A0WWD,30/12/2016 17:00,30/12/2016 20:45,,0,30/12/2016 17:00,30/12/2016 20:45,0
543,30/12/2016 00:00,543MAA,MAA,DXB,A0WWD,30/12/2016 22:00,31/12/2016 02:20,,0,30/12/2016 22:00,31/12/2016 02:20,0
606,30/12/2016 00:00,606DXB,DXB,KHI,A0WWD,30/12/2016 05:30,30/12/2016 07:35,,0,30/12/2016 05:30,30/12/2016 07:35,0
607,30/12/2016 00:00,607KHI,KHI,DXB,A0WWD,30/12/2016 09:05,30/12/2016 11:15,,0,30/12/2016 09:05,30/12/2016 11:15,0
795,30/12/2016 00:00,795DXB,DXB,CKY,A0WWE,30/12/2016 03:15,30/12/2016 13:30,,0,30/12/2016 03:15,30/12/2016 13:30,0
795,30/12/2016 00:00,795CKY,CKY,DKR,A0WWE,30/12/2016 15:10,30/12/2016 16:35,,0,30/12/2016 15:10,30/12/2016 16:35,0
795,30/12/2016 00:00,795DKR,DKR,DXB,A0WWE,30/12/2016 18:05,31/12/2016 03:35,,0,30/12/2016 18:05,31/12/2016 03:35,0
125,30/12/2016 00:00,125DXB,DXB,VIE,A0WWF,30/12/2016 12:50,30/12/2016 19:00,,0,30/12/2016 12:50,30/12/2016 19:00,0
126,30/12/2016 00:00,126VIE,VIE,DXB,A0WWF,30/12/2016 21:00,31/12/2016 02:40,,0,30/12/2016 21:00,31/12/2016 02:40,0
353,30/12/2016 00:00,353SIN,SIN,DXB,A0WWF,30/12/2016 02:10,30/12/2016 09:45,,0,30/12/2016 02:10,30/12/2016 09:45,0
179,30/12/2016 00:00,179DXB,DXB,WAW,A0WWG,30/12/2016 04:05,30/12/2016 10:20,,0,30/12/2016 04:05,30/12/2016 10:20,0
180,30/12/2016 00:00,180WAW,WAW,DXB,A0WWG,30/12/2016 12:25,30/12/2016 18:05,,0,30/12/2016 12:25,30/12/2016 18:05,0
544,30/12/2016 00:00,544DXB,DXB,MAA,A0WWG,30/12/2016 22:50,31/12/2016 02:45,,0,30/12/2016 22:50,31/12/2016 02:45,0
867,30/12/2016 00:00,867MCT,MCT,DXB,A0WWG,30/12/2016 00:55,30/12/2016 02:05,,0,30/12/2016 00:55,30/12/2016 02:05,0
105,30/12/2016 00:00,105DXB,DXB,ATH,A0WWH,30/12/2016 05:50,30/12/2016 11:15,,0,30/12/2016 05:50,30/12/2016 11:15,0
106,30/12/2016 00:00,106ATH,ATH,DXB,A0WWH,30/12/2016 13:25,30/12/2016 18:05,,0,30/12/2016 13:25,30/12/2016 18:05,0
853,30/12/2016 00:00,853DXB,DXB,KWI,A0WWH,30/12/2016 21:40,30/12/2016 23:30,,0,30/12/2016 21:40,30/12/2016 23:30,0
705,30/12/2016 00:00,705DXB,DXB,SEZ,A0WWI,30/12/2016 22:30,31/12/2016 03:05,,0,30/12/2016 22:30,31/12/2016 03:05,0
836,30/12/2016 00:00,836BAH,BAH,DXB,A0WWI,30/12/2016 00:45,30/12/2016 02:00,,0,30/12/2016 00:45,30/12/2016 02:00,0
837,30/12/2016 00:00,837DXB,DXB,BAH,A0WWI,30/12/2016 04:30,30/12/2016 05:45,,0,30/12/2016 04:30,30/12/2016 05:45,0
838,30/12/2016 00:00,838BAH,BAH,DXB,A0WWI,30/12/2016 06:50,30/12/2016 08:00,,0,30/12/2016 06:50,30/12/2016 08:00,0
903,30/12/2016 00:00,903DXB,DXB,AMM,A0WWI,30/12/2016 10:05,30/12/2016 13:30,,0,30/12/2016 10:05,30/12/2016 13:30,0
904,30/12/2016 00:00,904AMM,AMM,DXB,A0WWI,30/12/2016 14:55,30/12/2016 17:45,,0,30/12/2016 14:55,30/12/2016 17:45,0
772,30/12/2016 00:00,772DXB,DXB,CPT,A0WWJ,30/12/2016 00:00,30/12/2016 09:45,,0,30/12/2016 00:00,30/12/2016 09:45,0
773,30/12/2016 00:00,773CPT,CPT,DXB,A0WWJ,30/12/2016 11:25,30/12/2016 21:10,,0,30/12/2016 11:25,30/12/2016 21:10,0
332,30/12/2016 00:00,332DXB,DXB,MNL,A0WWK,30/12/2016 23:50,31/12/2016 08:00,,0,30/12/2016 23:50,31/12/2016 08:00,0
345,30/12/2016 00:00,345KUL,KUL,DXB,A0WWK,30/12/2016 02:15,30/12/2016 09:20,,0,30/12/2016 02:15,30/12/2016 09:20,0
630,30/12/2016 00:00,630DXB,DXB,MUX,A0WWK,30/12/2016 11:15,30/12/2016 13:55,,0,30/12/2016 11:15,30/12/2016 13:55,0
631,30/12/2016 00:00,631MUX,MUX,DXB,A0WWK,30/12/2016 15:55,30/12/2016 19:10,,0,30/12/2016 15:55,30/12/2016 19:10,0
787,30/12/2016 00:00,787DXB,DXB,ACC,A0WWL,30/12/2016 03:35,30/12/2016 12:05,,0,30/12/2016 03:35,30/12/2016 12:05,0
787,30/12/2016 00:00,787ACC,ACC,ABJ,A0WWL,30/12/2016 13:25,30/12/2016 14:25,,0,30/12/2016 13:25,30/12/2016 14:25,0
788,30/12/2016 00:00,788ABJ,ABJ,ACC,A0WWL,30/12/2016 16:05,30/12/2016 17:10,,0,30/12/2016 16:05,30/12/2016 17:10,0
788,30/12/2016 00:00,788ACC,ACC,DXB,A0WWL,30/12/2016 18:30,31/12/2016 01:55,,0,30/12/2016 18:30,31/12/2016 01:55,0
721,30/12/2016 00:00,721DXB,DXB,NBO,A0WWM,30/12/2016 12:10,30/12/2016 17:20,,0,30/12/2016 12:10,30/12/2016 17:20,0
722,30/12/2016 00:00,722NBO,NBO,DXB,A0WWM,30/12/2016 19:45,31/12/2016 00:45,,0,30/12/2016 19:45,31/12/2016 00:45,0
27,30/12/2016 00:00,27DXB,DXB,GLA,A0WWN,30/12/2016 03:20,30/12/2016 11:30,,0,30/12/2016 03:20,30/12/2016 11:30,0
28,30/12/2016 00:00,28GLA,GLA,DXB,A0WWN,30/12/2016 13:00,30/12/2016 20:30,,0,30/12/2016 13:00,30/12/2016 20:30,0
823,30/12/2016 00:00,823DXB,DXB,DMM,A0WWN,30/12/2016 22:50,31/12/2016 00:15,,0,30/12/2016 22:50,31/12/2016 00:15,0
41,30/12/2016 00:00,41DXB,DXB,BHX,A0WWO,30/12/2016 22:25,31/12/2016 06:25,,0,30/12/2016 22:25,31/12/2016 06:25,0
161,30/12/2016 00:00,161DXB,DXB,DUB,A0WWO,30/12/2016 03:00,30/12/2016 11:20,,0,30/12/2016 03:00,30/12/2016 11:20,0
162,30/12/2016 00:00,162DUB,DUB,DXB,A0WWO,30/12/2016 12:55,30/12/2016 20:25,,0,30/12/2016 12:55,30/12/2016 20:25,0
516,30/12/2016 00:00,516DXB,DXB,DEL,A0WWP,30/12/2016 06:00,30/12/2016 09:15,,0,30/12/2016 06:00,30/12/2016 09:15,0
517,30/12/2016 00:00,517DEL,DEL,DXB,A0WWP,30/12/2016 10:45,30/12/2016 14:35,,0,30/12/2016 10:45,30/12/2016 14:35,0
905,30/12/2016 00:00,905DXB,DXB,AMM,A0WWP,30/12/2016 18:00,30/12/2016 21:40,,0,30/12/2016 18:00,30/12/2016 21:40,0
906,30/12/2016 00:00,906AMM,AMM,DXB,A0WWP,30/12/2016 23:55,31/12/2016 02:45,,0,30/12/2016 23:55,31/12/2016 02:45,0
187,30/12/2016 00:00,187DXB,DXB,BCN,A0WWQ,30/12/2016 11:40,30/12/2016 19:10,,0,30/12/2016 11:40,30/12/2016 19:10,0
188,30/12/2016 00:00,188BCN,BCN,DXB,A0WWQ,30/12/2016 21:05,31/12/2016 03:50,,0,30/12/2016 21:05,31/12/2016 03:50,0
600,30/12/2016 00:00,600DXB,DXB,KHI,A0WWQ,30/12/2016 03:30,30/12/2016 05:35,,0,30/12/2016 03:30,30/12/2016 05:35,0
601,30/12/2016 00:00,601KHI,KHI,DXB,A0WWQ,30/12/2016 07:00,30/12/2016 09:20,,0,30/12/2016 07:00,30/12/2016 09:20,0
344,30/12/2016 00:00,344DXB,DXB,KUL,A0WWR,30/12/2016 17:40,31/12/2016 00:35,,0,30/12/2016 17:40,31/12/2016 00:35,0
624,30/12/2016 00:00,624DXB,DXB,LHE,A0WWR,30/12/2016 02:55,30/12/2016 05:45,,0,30/12/2016 02:55,30/12/2016 05:45,0
625,30/12/2016 00:00,625LHE,LHE,DXB,A0WWR,30/12/2016 07:20,30/12/2016 10:50,,0,30/12/2016 07:20,30/12/2016 10:50,0
925,30/12/2016 00:00,925DXB,DXB,CAI,A0WWS,30/12/2016 16:50,30/12/2016 21:05,,0,30/12/2016 16:50,30/12/2016 21:05,0
926,30/12/2016 00:00,926CAI,CAI,DXB,A0WWS,30/12/2016 22:45,31/12/2016 02:15,,0,30/12/2016 22:45,31/12/2016 02:15,0
957,30/12/2016 00:00,957DXB,DXB,BEY,A0WWS,30/12/2016 03:30,30/12/2016 08:05,,0,30/12/2016 03:30,30/12/2016 08:05,0
958,30/12/2016 00:00,958BEY,BEY,DXB,A0WWS,30/12/2016 09:45,30/12/2016 13:50,,0,30/12/2016 09:45,30/12/2016 13:50,0
392,30/12/2016 00:00,392DXB,DXB,SGN,A0WWT,30/12/2016 05:40,30/12/2016 12:25,,0,30/12/2016 05:40,30/12/2016 12:25,0
393,30/12/2016 00:00,393SGN,SGN,DXB,A0WWT,30/12/2016 16:55,31/12/2016 00:25,,0,30/12/2016 16:55,31/12/2016 00:25,0
102,30/12/2016 00:00,102MXP,MXP,DXB,A0WWU,30/12/2016 09:10,30/12/2016 15:20,,0,30/12/2016 09:10,30/12/2016 15:20,0
522,30/12/2016 00:00,522DXB,DXB,TRV,A0WWU,30/12/2016 17:40,30/12/2016 21:40,,0,30/12/2016 17:40,30/12/2016 21:40,0
523,30/12/2016 00:00,523TRV,TRV,DXB,A0WWU,30/12/2016 23:00,31/12/2016 03:15,,0,30/12/2016 23:00,31/12/2016 03:15,0
338,29/12/2016 00:00,338CEB,CEB,CRK,A0WWV,30/12/2016 09:05,30/12/2016 10:25,,0,30/12/2016 09:05,30/12/2016 10:25,0
338,29/12/2016 00:00,338CRK,CRK,DXB,A0WWV,30/12/2016 11:50,30/12/2016 21:10,,0,30/12/2016 11:50,30/12/2016 21:10,0
388,29/12/2016 00:00,388RGN,RGN,HAN,A0WWW,30/12/2016 06:05,30/12/2016 08:05,,0,30/12/2016 06:05,30/12/2016 08:05,0
389,30/12/2016 00:00,389HAN,HAN,RGN,A0WWW,30/12/2016 15:45,30/12/2016 17:50,,0,30/12/2016 15:45,30/12/2016 17:50,0
389,30/12/2016 00:00,389RGN,RGN,DXB,A0WWW,30/12/2016 19:20,31/12/2016 01:45,,0,30/12/2016 19:20,31/12/2016 01:45,0
768,30/12/2016 00:00,768JNB,JNB,DXB,A0WWX,30/12/2016 07:15,30/12/2016 15:20,,0,30/12/2016 07:15,30/12/2016 15:20,0
821,30/12/2016 00:00,821DXB,DXB,DMM,A0WWX,30/12/2016 17:15,30/12/2016 18:45,,0,30/12/2016 17:15,30/12/2016 18:45,0
822,30/12/2016 00:00,822DMM,DMM,DXB,A0WWX,30/12/2016 20:00,30/12/2016 21:30,,0,30/12/2016 20:00,30/12/2016 21:30,0
107,30/12/2016 00:00,107DXB,DXB,LCA,A0WWY,30/12/2016 03:50,30/12/2016 08:20,,0,30/12/2016 03:50,30/12/2016 08:20,0
107,30/12/2016 00:00,107LCA,LCA,ATH,A0WWY,30/12/2016 10:05,30/12/2016 11:50,,0,30/12/2016 10:05,30/12/2016 11:50,0
108,30/12/2016 00:00,108ATH,ATH,LCA,A0WWY,30/12/2016 14:15,30/12/2016 16:00,,0,30/12/2016 14:15,30/12/2016 16:00,0
108,30/12/2016 00:00,108LCA,LCA,DXB,A0WWY,30/12/2016 17:30,30/12/2016 21:25,,0,30/12/2016 17:30,30/12/2016 21:25,0
757,30/12/2016 00:00,757DXB,DXB,ALG,A0WWZ,30/12/2016 04:10,30/12/2016 11:40,,0,30/12/2016 04:10,30/12/2016 11:40,0
758,30/12/2016 00:00,758ALG,ALG,DXB,A0WWZ,30/12/2016 14:10,30/12/2016 20:40,,0,30/12/2016 14:10,30/12/2016 20:40,0
817,31/12/2016 00:00,817DXB,DXB,RUH,A0WBB,31/12/2016 14:40,31/12/2016 16:40,,0,31/12/2016 14:40,31/12/2016 16:40,0
818,31/12/2016 00:00,818RUH,RUH,DXB,A0WBB,31/12/2016 18:15,31/12/2016 20:25,,0,31/12/2016 18:15,31/12/2016 20:25,0
871,31/12/2016 00:00,871DXB,DXB,KWI,A0WBB,31/12/2016 08:00,31/12/2016 09:50,,0,31/12/2016 08:00,31/12/2016 09:50,0
872,31/12/2016 00:00,872KWI,KWI,DXB,A0WBB,31/12/2016 11:15,31/12/2016 12:55,,0,31/12/2016 11:15,31/12/2016 12:55,0
2808,31/12/2016 00:00,2808MED,MED,DXB,A0WBC,31/12/2016 01:55,31/12/2016 04:20,,0,31/12/2016 01:55,31/12/2016 04:20,0
531,31/12/2016 00:00,531COK,COK,DXB,A0WBE,31/12/2016 04:10,31/12/2016 08:10,,0,31/12/2016 04:10,31/12/2016 08:10,0
544,31/12/2016 00:00,544DXB,DXB,MAA,A0WBF,31/12/2016 22:50,01/01/2017 02:45,,0,31/12/2016 22:50,01/01/2017 02:45,0
837,31/12/2016 00:00,837DXB,DXB,BAH,A0WBF,31/12/2016 04:30,31/12/2016 05:45,,0,31/12/2016 04:30,31/12/2016 05:45,0
838,31/12/2016 00:00,838BAH,BAH,DXB,A0WBF,31/12/2016 06:50,31/12/2016 08:00,,0,31/12/2016 06:50,31/12/2016 08:00,0
843,31/12/2016 00:00,843DXB,DXB,DOH,A0WBF,31/12/2016 11:10,31/12/2016 12:15,,0,31/12/2016 11:10,31/12/2016 12:15,0
844,31/12/2016 00:00,844DOH,DOH,DXB,A0WBF,31/12/2016 13:40,31/12/2016 14:55,,0,31/12/2016 13:40,31/12/2016 14:55,0
111,31/12/2016 00:00,111DXB,DXB,BUD,A0WBI,31/12/2016 04:25,31/12/2016 10:40,,0,31/12/2016 04:25,31/12/2016 10:40,0
112,31/12/2016 00:00,112BUD,BUD,DXB,A0WBI,31/12/2016 13:40,31/12/2016 19:05,,0,31/12/2016 13:40,31/12/2016 19:05,0
815,31/12/2016 00:00,815DXB,DXB,RUH,A0WBI,31/12/2016 21:25,31/12/2016 23:25,,0,31/12/2016 21:25,31/12/2016 23:25,0
749,31/12/2016 00:00,749DXB,DXB,TUN,A0WBL,31/12/2016 03:25,31/12/2016 10:20,,0,31/12/2016 03:25,31/12/2016 10:20,0
749,31/12/2016 00:00,749TUN,TUN,MLA,A0WBL,31/12/2016 11:50,31/12/2016 13:00,,0,31/12/2016 11:50,31/12/2016 13:00,0
749,31/12/2016 00:00,749MLA,MLA,DXB,A0WBL,31/12/2016 14:30,31/12/2016 19:35,,0,31/12/2016 14:30,31/12/2016 19:35,0
839,31/12/2016 00:00,839DXB,DXB,BAH,A0WBP,31/12/2016 12:20,31/12/2016 13:40,,0,31/12/2016 12:20,31/12/2016 13:40,0
840,31/12/2016 00:00,840BAH,BAH,DXB,A0WBP,31/12/2016 14:45,31/12/2016 16:00,,0,31/12/2016 14:45,31/12/2016 16:00,0
606,31/12/2016 00:00,606DXB,DXB,KHI,A0WBS,31/12/2016 05:30,31/12/2016 07:35,,0,31/12/2016 05:30,31/12/2016 07:35,0
607,31/12/2016 00:00,607KHI,KHI,DXB,A0WBS,31/12/2016 09:05,31/12/2016 11:15,,0,31/12/2016 09:05,31/12/2016 11:15,0
512,31/12/2016 00:00,512DXB,DXB,DEL,A0WBX,31/12/2016 02:10,31/12/2016 05:20,,0,31/12/2016 02:10,31/12/2016 05:20,0
513,31/12/2016 00:00,513DEL,DEL,DXB,A0WBX,31/12/2016 06:50,31/12/2016 10:40,,0,31/12/2016 06:50,31/12/2016 10:40,0
505,31/12/2016 00:00,505BOM,BOM,DXB,A0WBY,31/12/2016 04:55,31/12/2016 08:10,,0,31/12/2016 04:55,31/12/2016 08:10,0
859,31/12/2016 00:00,859DXB,DXB,KWI,A0WBY,31/12/2016 16:50,31/12/2016 18:40,,0,31/12/2016 16:50,31/12/2016 18:40,0
860,31/12/2016 00:00,860KWI,KWI,DXB,A0WBY,31/12/2016 19:55,31/12/2016 21:45,,0,31/12/2016 19:55,31/12/2016 21:45,0
807,31/12/2016 00:00,807DXB,DXB,MED,A0WCA,31/12/2016 21:15,01/01/2017 00:10,,0,31/12/2016 21:15,01/01/2017 00:10,0
81,31/12/2016 00:00,81DXB,DXB,LYS,A0WCB,31/12/2016 10:50,31/12/2016 18:05,,0,31/12/2016 10:50,31/12/2016 18:05,0
82,31/12/2016 00:00,82LYS,LYS,DXB,A0WCB,31/12/2016 19:55,01/01/2017 02:15,,0,31/12/2016 19:55,01/01/2017 02:15,0
369,31/12/2016 00:00,369CGK,CGK,DXB,A0WCB,31/12/2016 00:45,31/12/2016 09:00,,0,31/12/2016 00:45,31/12/2016 09:00,0
304,31/12/2016 00:00,304DXB,DXB,PVG,A0WCC,31/12/2016 05:15,31/12/2016 13:05,,0,31/12/2016 05:15,31/12/2016 13:05,0
305,31/12/2016 00:00,305PVG,PVG,DXB,A0WCC,31/12/2016 22:15,01/01/2017 08:20,,0,31/12/2016 22:15,01/01/2017 08:20,0
392,31/12/2016 00:00,392DXB,DXB,SGN,A0WCD,31/12/2016 05:40,31/12/2016 12:25,,0,31/12/2016 05:40,31/12/2016 12:25,0
393,31/12/2016 00:00,393SGN,SGN,DXB,A0WCD,31/12/2016 16:55,01/01/2017 00:25,,0,31/12/2016 16:55,01/01/2017 00:25,0
312,31/12/2016 00:00,312DXB,DXB,HND,A0WCE,31/12/2016 04:35,31/12/2016 13:45,,0,31/12/2016 04:35,31/12/2016 13:45,0
313,31/12/2016 00:00,313HND,HND,DXB,A0WCE,31/12/2016 15:30,01/01/2017 03:20,,0,31/12/2016 15:30,01/01/2017 03:20,0
772,31/12/2016 00:00,772DXB,DXB,CPT,A0WCF,31/12/2016 00:00,31/12/2016 09:45,,0,31/12/2016 00:00,31/12/2016 09:45,0
773,31/12/2016 00:00,773CPT,CPT,DXB,A0WCF,31/12/2016 11:25,31/12/2016 21:10,,0,31/12/2016 11:25,31/12/2016 21:10,0
43,31/12/2016 00:00,43DXB,DXB,FRA,A0WCG,31/12/2016 23:20,01/01/2017 06:35,,0,31/12/2016 23:20,01/01/2017 06:35,0
107,31/12/2016 00:00,107DXB,DXB,LCA,A0WCG,31/12/2016 03:50,31/12/2016 08:20,,0,31/12/2016 03:50,31/12/2016 08:20,0
107,31/12/2016 00:00,107LCA,LCA,ATH,A0WCG,31/12/2016 10:05,31/12/2016 11:50,,0,31/12/2016 10:05,31/12/2016 11:50,0
108,31/12/2016 00:00,108ATH,ATH,LCA,A0WCG,31/12/2016 14:15,31/12/2016 16:00,,0,31/12/2016 14:15,31/12/2016 16:00,0
108,31/12/2016 00:00,108LCA,LCA,DXB,A0WCG,31/12/2016 17:30,31/12/2016 21:25,,0,31/12/2016 17:30,31/12/2016 21:25,0
27,31/12/2016 00:00,27DXB,DXB,GLA,A0WCH,31/12/2016 03:20,31/12/2016 11:30,,0,31/12/2016 03:20,31/12/2016 11:30,0
28,31/12/2016 00:00,28GLA,GLA,DXB,A0WCH,31/12/2016 13:00,31/12/2016 20:30,,0,31/12/2016 13:00,31/12/2016 20:30,0
975,31/12/2016 00:00,975DXB,DXB,IKA,A0WCH,31/12/2016 22:25,01/01/2017 00:40,,0,31/12/2016 22:25,01/01/2017 00:40,0
927,31/12/2016 00:00,927DXB,DXB,CAI,A0WCI,31/12/2016 04:15,31/12/2016 08:25,,0,31/12/2016 04:15,31/12/2016 08:25,0
928,31/12/2016 00:00,928CAI,CAI,DXB,A0WCI,31/12/2016 10:15,31/12/2016 13:45,,0,31/12/2016 10:15,31/12/2016 13:45,0
191,31/12/2016 00:00,191DXB,DXB,LIS,A0WCJ,31/12/2016 03:25,31/12/2016 12:00,,0,31/12/2016 03:25,31/12/2016 12:00,0
192,31/12/2016 00:00,192LIS,LIS,DXB,A0WCJ,31/12/2016 13:35,31/12/2016 21:15,,0,31/12/2016 13:35,31/12/2016 21:15,0
41,31/12/2016 00:00,41DXB,DXB,BHX,A0WCK,31/12/2016 22:25,01/01/2017 06:25,,0,31/12/2016 22:25,01/01/2017 06:25,0
133,31/12/2016 00:00,133DXB,DXB,DME,A0WCK,31/12/2016 06:00,31/12/2016 11:20,,0,31/12/2016 06:00,31/12/2016 11:20,0
134,31/12/2016 00:00,134DME,DME,DXB,A0WCK,31/12/2016 13:40,31/12/2016 18:55,,0,31/12/2016 13:40,31/12/2016 18:55,0
353,31/12/2016 00:00,353SIN,SIN,DXB,A0WCL,31/12/2016 02:10,31/12/2016 09:45,,0,31/12/2016 02:10,31/12/2016 09:45,0
767,31/12/2016 00:00,767DXB,DXB,JNB,A0WCL,31/12/2016 19:25,01/01/2017 03:35,,0,31/12/2016 19:25,01/01/2017 03:35,0
35,31/12/2016 00:00,35DXB,DXB,NCL,A0WCM,31/12/2016 03:25,31/12/2016 11:20,,0,31/12/2016 03:25,31/12/2016 11:20,0
36,31/12/2016 00:00,36NCL,NCL,DXB,A0WCM,31/12/2016 13:00,31/12/2016 20:15,,0,31/12/2016 13:00,31/12/2016 20:15,0
358,31/12/2016 00:00,358DXB,DXB,CGK,A0WCN,31/12/2016 07:00,31/12/2016 15:10,,0,31/12/2016 07:00,31/12/2016 15:10,0
359,31/12/2016 00:00,359CGK,CGK,DXB,A0WCN,31/12/2016 17:15,01/01/2017 01:30,,0,31/12/2016 17:15,01/01/2017 01:30,0
175,31/12/2016 00:00,175DXB,DXB,LED,A0WCO,31/12/2016 05:15,31/12/2016 11:30,,0,31/12/2016 05:15,31/12/2016 11:30,0
176,31/12/2016 00:00,176LED,LED,DXB,A0WCO,31/12/2016 13:35,31/12/2016 19:45,,0,31/12/2016 13:35,31/12/2016 19:45,0
650,31/12/2016 00:00,650DXB,DXB,CMB,A0WCO,31/12/2016 22:35,01/01/2017 02:55,,0,31/12/2016 22:35,01/01/2017 02:55,0
614,31/12/2016 00:00,614DXB,DXB,ISB,A0WCP,31/12/2016 15:35,31/12/2016 18:35,,0,31/12/2016 15:35,31/12/2016 18:35,0
615,31/12/2016 00:00,615ISB,ISB,DXB,A0WCP,31/12/2016 20:10,31/12/2016 23:40,,0,31/12/2016 20:10,31/12/2016 23:40,0
805,31/12/2016 00:00,805DXB,DXB,JED,A0WCP,31/12/2016 03:05,31/12/2016 06:10,,0,31/12/2016 03:05,31/12/2016 06:10,0
806,31/12/2016 00:00,806JED,JED,DXB,A0WCP,31/12/2016 08:05,31/12/2016 10:45,,0,31/12/2016 08:05,31/12/2016 10:45,0
657,31/12/2016 00:00,657MLE,MLE,DXB,A0WCQ,31/12/2016 04:15,31/12/2016 08:25,,0,31/12/2016 04:15,31/12/2016 08:25,0
765,31/12/2016 00:00,765DXB,DXB,JNB,A0WCQ,31/12/2016 10:40,31/12/2016 18:50,,0,31/12/2016 10:40,31/12/2016 18:50,0
766,31/12/2016 00:00,766JNB,JNB,DXB,A0WCQ,31/12/2016 20:20,01/01/2017 04:15,,0,31/12/2016 20:20,01/01/2017 04:15,0
502,31/12/2016 00:00,502DXB,DXB,BOM,A0WCR,31/12/2016 09:10,31/12/2016 12:10,,0,31/12/2016 09:10,31/12/2016 12:10,0
503,31/12/2016 00:00,503BOM,BOM,DXB,A0WCR,31/12/2016 13:40,31/12/2016 16:55,,0,31/12/2016 13:40,31/12/2016 16:55,0
835,31/12/2016 00:00,835DXB,DXB,BAH,A0WCR,31/12/2016 22:10,31/12/2016 23:25,,0,31/12/2016 22:10,31/12/2016 23:25,0
370,31/12/2016 00:00,370DXB,DXB,BKK,A0WCS,31/12/2016 07:45,31/12/2016 13:50,,0,31/12/2016 07:45,31/12/2016 13:50,0
371,31/12/2016 00:00,371BKK,BKK,DXB,A0WCS,31/12/2016 19:00,01/01/2017 01:50,,0,31/12/2016 19:00,01/01/2017 01:50,0
802,31/12/2016 00:00,802JED,JED,DXB,A0WCS,31/12/2016 02:40,31/12/2016 05:30,,0,31/12/2016 02:40,31/12/2016 05:30,0
803,31/12/2016 00:00,803DXB,DXB,JED,A0WCT,31/12/2016 12:10,31/12/2016 15:20,,0,31/12/2016 12:10,31/12/2016 15:20,0
804,31/12/2016 00:00,804JED,JED,DXB,A0WCT,31/12/2016 17:20,31/12/2016 20:30,,0,31/12/2016 17:20,31/12/2016 20:30,0
44,31/12/2016 00:00,44FRA,FRA,DXB,A0WCU,31/12/2016 08:40,31/12/2016 15:00,,0,31/12/2016 08:40,31/12/2016 15:00,0
317,31/12/2016 00:00,317KIX,KIX,DXB,A0WCV,31/12/2016 14:35,01/01/2017 01:45,,0,31/12/2016 14:35,01/01/2017 01:45,0
102,31/12/2016 00:00,102MXP,MXP,DXB,A0WCW,31/12/2016 09:10,31/12/2016 15:20,,0,31/12/2016 09:10,31/12/2016 15:20,0
524,31/12/2016 00:00,524DXB,DXB,HYD,A0WCW,31/12/2016 17:50,31/12/2016 21:15,,0,31/12/2016 17:50,31/12/2016 21:15,0
525,31/12/2016 00:00,525HYD,HYD,DXB,A0WCW,31/12/2016 22:40,01/01/2017 02:40,,0,31/12/2016 22:40,01/01/2017 02:40,0
